Id,Name,Month,Country,Confirmed,Deaths,Recovered,New cases,New deaths,New recovered
826,COVID-19,2020-05-01,Hungary,3876,526,2147,1101,214,1566
827,COVID-19,2020-05-01,Iceland,1806,10,1794,9,0,124
828,COVID-19,2020-05-01,India,190609,5408,91852,155746,4254,82784
829,COVID-19,2020-05-01,Indonesia,26473,1613,7308,16355,821,5786
830,COVID-19,2020-05-01,Iran,151466,7797,118848,56826,1769,43745
831,COVID-19,2020-05-01,Iraq,6439,205,3156,4354,112,1781
832,COVID-19,2020-05-01,Ireland,24990,1652,22089,4378,424,8703
833,COVID-19,2020-05-01,Israel,17071,285,14812,1125,63,6251
834,COVID-19,2020-05-01,Italy,232997,33415,157507,27534,5448,81562
835,COVID-19,2020-05-01,Jamaica,586,9,311,164,1,282
836,COVID-19,2020-05-01,Japan,16751,898,14342,2467,417,11882
837,COVID-19,2020-05-01,Jordan,739,9,522,286,1,338
838,COVID-19,2020-05-01,Kazakhstan,10858,40,5404,7456,15,4538
839,COVID-19,2020-05-01,Kenya,1962,64,478,1566,47,334
840,COVID-19,2020-05-01,Kosovo,1064,30,829,258,8,558
841,COVID-19,2020-05-01,Kuwait,27043,212,11386,23019,186,9847
842,COVID-19,2020-05-01,Kyrgyzstan,1748,16,1170,1002,8,708
843,COVID-19,2020-05-01,Laos,19,0,16,0,0,10
844,COVID-19,2020-05-01,Latvia,1066,24,745,208,9,397
845,COVID-19,2020-05-01,Lebanon,1220,27,712,495,3,562
846,COVID-19,2020-05-01,Lesotho,2,0,1,2,0,1
847,COVID-19,2020-05-01,Liberia,288,27,157,147,11,112
848,COVID-19,2020-05-01,Libya,156,5,52,95,2,34
849,COVID-19,2020-05-01,Liechtenstein,82,1,81,0,0,1
850,COVID-19,2020-05-01,Lithuania,1675,70,1236,290,25,647
851,COVID-19,2020-05-01,Luxembourg,4018,110,3833,234,20,620
852,COVID-19,2020-05-01,Madagascar,771,6,168,650,6,76
853,COVID-19,2020-05-01,Malawi,284,4,42,247,1,35
854,COVID-19,2020-05-01,Malaysia,7819,115,6353,1817,13,2182
855,COVID-19,2020-05-01,Maldives,1773,5,453,1305,4,436
856,COVID-19,2020-05-01,Mali,1265,77,716,775,51,581
857,COVID-19,2020-05-01,Malta,618,9,534,153,5,207
858,COVID-19,2020-05-01,Mauritania,530,23,27,522,22,21
859,COVID-19,2020-05-01,Mauritius,335,10,322,3,0,12
860,COVID-19,2020-05-01,Mexico,90664,9930,63772,71440,8071,52349
861,COVID-19,2020-05-01,Moldova,8251,295,4581,4354,179,3399
862,COVID-19,2020-05-01,Monaco,99,4,90,4,0,26
863,COVID-19,2020-05-01,Mongolia,179,0,44,141,0,34
864,COVID-19,2020-05-01,Montenegro,324,9,315,2,2,101
865,COVID-19,2020-05-01,Morocco,7807,205,5459,3384,35,4475
866,COVID-19,2020-05-01,Mozambique,254,2,0,178,2,0
867,COVID-19,2020-05-01,Namibia,24,0,14,8,0,6
868,COVID-19,2020-05-01,Nepal,1572,8,220,1516,8,204
869,COVID-19,2020-05-01,Netherlands,46639,5975,172,7132,1164,47
870,COVID-19,2020-05-01,New Zealand,1504,22,1481,26,3,229
871,COVID-19,2020-05-01,Nicaragua,759,35,370,745,32,363
872,COVID-19,2020-05-01,Niger,958,64,839,239,32,387
873,COVID-19,2020-05-01,Nigeria,10162,287,3007,8230,229,2688
874,COVID-19,2020-05-01,North Macedonia,2226,133,1552,761,56,814
875,COVID-19,2020-05-01,Norway,8440,236,7727,702,26,7695
876,COVID-19,2020-05-01,Oman,11437,49,2682,9089,38,2187
877,COVID-19,2020-05-01,Pakistan,72460,1543,26083,54346,1126,21368
878,COVID-19,2020-05-01,Panama,13463,336,9514,6931,148,8938
879,COVID-19,2020-05-01,Papua New Guinea,8,0,8,0,0,8
880,COVID-19,2020-05-01,Paraguay,986,11,477,720,1,364
881,COVID-19,2020-05-01,Peru,164476,4506,67208,127500,3455,56803
882,COVID-19,2020-05-01,Philippines,18086,957,3909,9598,389,2866
883,COVID-19,2020-05-01,Poland,23786,1064,11271,10909,420,8035
884,COVID-19,2020-05-01,Portugal,32500,1410,19409,7616,421,17890
885,COVID-19,2020-05-01,Qatar,56910,38,30290,43501,28,28918
886,COVID-19,2020-05-01,Romania,19257,1266,13256,7017,549,9239
887,COVID-19,2020-05-01,Russia,405843,4693,171883,299345,3620,160264
888,COVID-19,2020-05-01,Rwanda,370,1,256,127,1,152
889,COVID-19,2020-05-01,Saint Kitts and Nevis,15,0,15,0,0,9
890,COVID-19,2020-05-01,Saint Lucia,18,0,18,1,0,3
891,COVID-19,2020-05-01,Saint Vincent and the Grenadines,26,0,15,10,0,7
892,COVID-19,2020-05-01,San Marino,671,42,357,111,1,279
893,COVID-19,2020-05-01,Sao Tome and Principe,483,12,68,469,12,64
894,COVID-19,2020-05-01,Saudi Arabia,85261,503,62442,62508,341,59279
895,COVID-19,2020-05-01,Senegal,3645,42,1801,2712,33,1467
896,COVID-19,2020-05-01,Serbia,11412,243,6698,2403,64,5355
897,COVID-19,2020-05-01,Seychelles,11,0,11,0,0,5
898,COVID-19,2020-05-01,Sierra Leone,861,46,454,737,39,433
899,COVID-19,2020-05-01,Singapore,34884,23,21699,18715,8,20455
900,COVID-19,2020-05-01,Slovakia,1521,28,1366,125,5,842
901,COVID-19,2020-05-01,Slovenia,1473,108,1358,44,17,1125
902,COVID-19,2020-05-01,Somalia,1976,78,348,1375,50,317
903,COVID-19,2020-05-01,South Africa,32683,683,16809,27036,580,14736
904,COVID-19,2020-05-01,South Korea,11503,271,10422,729,23,1350
905,COVID-19,2020-05-01,South Sudan,994,10,6,959,10,6
906,COVID-19,2020-05-01,Spain,239479,27127,150376,26416,6420,38326
907,COVID-19,2020-05-01,Sri Lanka,1633,10,801,970,3,647
908,COVID-19,2020-05-01,Sudan,5026,286,1423,4584,255,1384
909,COVID-19,2020-05-01,Suriname,23,1,9,13,0,1
910,COVID-19,2020-05-01,Sweden,37542,4395,0,16450,1809,0
911,COVID-19,2020-05-01,Switzerland,30862,1920,28500,1276,183,5100
912,COVID-19,2020-05-01,Syria,122,5,0,79,2,0
913,COVID-19,2020-05-01,Taiwan*,442,7,423,13,1,101
914,COVID-19,2020-05-01,Tajikistan,3930,47,2004,3915,47,2346
915,COVID-19,2020-05-01,Tanzania,509,21,183,29,5,16
916,COVID-19,2020-05-01,Thailand,3081,57,2963,127,3,279
917,COVID-19,2020-05-01,Timor-Leste,24,0,0,0,0,0
918,COVID-19,2020-05-01,Togo,442,13,211,326,4,146
919,COVID-19,2020-05-01,Trinidad and Tobago,117,8,108,1,0,36
920,COVID-19,2020-05-01,Tunisia,1077,48,960,83,7,655
921,COVID-19,2020-05-01,Turkey,163942,4540,127973,43738,1366,79087
922,COVID-19,2020-05-01,US,1799124,105364,444758,726457,41108,295703
923,COVID-19,2020-05-01,Uganda,417,0,72,438,0,20
924,COVID-19,2020-05-01,Ukraine,23672,708,9538,13266,447,8300
925,COVID-19,2020-05-01,United Arab Emirates,34557,264,17932,22076,159,15503
926,COVID-19,2020-05-01,United Kingdom,257539,39092,1190,78768,12233,331
927,COVID-19,2020-05-01,Uruguay,823,22,685,180,5,268
928,COVID-19,2020-05-01,Uzbekistan,3623,15,2837,1584,6,1704
929,COVID-19,2020-05-01,Venezuela,1510,14,302,1177,10,160
930,COVID-19,2020-05-01,Vietnam,328,0,279,58,0,60
931,COVID-19,2020-05-01,West Bank and Gaza,448,3,372,104,1,296
932,COVID-19,2020-05-01,Western Sahara,9,1,6,3,1,1
933,COVID-19,2020-05-01,Yemen,323,80,14,317,78,15
934,COVID-19,2020-05-01,Zambia,1057,7,779,951,4,724
935,COVID-19,2020-05-01,Zimbabwe,178,4,29,144,0,24
936,COVID-19,2020-06-01,Afghanistan,31517,746,14131,16312,489,12803
937,COVID-19,2020-06-01,Albania,2535,62,1459,1398,29,587
938,COVID-19,2020-06-01,Algeria,13907,912,9897,4513,259,4149
939,COVID-19,2020-06-01,Andorra,855,52,799,91,1,105
940,COVID-19,2020-06-01,Angola,284,13,93,198,9,75
941,COVID-19,2020-06-01,Antigua and Barbuda,69,3,22,43,0,3
942,COVID-19,2020-06-01,Argentina,64530,1307,22028,47679,768,16692
943,COVID-19,2020-06-01,Armenia,25542,443,14048,16260,312,10662
944,COVID-19,2020-06-01,Australia,7920,104,7040,718,3,422
945,COVID-19,2020-06-01,Austria,17766,705,16478,1035,37,885
946,COVID-19,2020-06-01,Azerbaijan,17524,213,9715,12030,150,6287
947,COVID-19,2020-06-01,Bahamas,104,11,87,2,0,39
948,COVID-19,2020-06-01,Bahrain,26758,87,21331,15360,68,14658
949,COVID-19,2020-06-01,Bangladesh,145483,1847,59624,98330,1197,49843
950,COVID-19,2020-06-01,Barbados,97,7,90,5,0,14
951,COVID-19,2020-06-01,Belarus,62118,392,46054,19562,157,27540
952,COVID-19,2020-06-01,Belgium,61427,9747,16984,3046,280,1097
953,COVID-19,2020-06-01,Belize,24,2,18,6,0,2
954,COVID-19,2020-06-01,Benin,1199,21,333,967,18,190
955,COVID-19,2020-06-01,Bhutan,77,0,48,34,0,42
956,COVID-19,2020-06-01,Bolivia,33219,1123,9340,23237,810,8372
957,COVID-19,2020-06-01,Bosnia and Herzegovina,4453,186,2402,1943,33,540
958,COVID-19,2020-06-01,Botswana,227,1,28,192,0,8
959,COVID-19,2020-06-01,Brazil,1402041,59594,788318,887192,30280,581763
960,COVID-19,2020-06-01,Brunei,141,3,138,0,1,0
961,COVID-19,2020-06-01,Bulgaria,4989,230,2676,2476,90,1602
962,COVID-19,2020-06-01,Burkina Faso,962,53,838,115,0,118
963,COVID-19,2020-06-01,Burma,299,6,222,75,0,84
964,COVID-19,2020-06-01,Burundi,170,1,115,107,0,82
965,COVID-19,2020-06-01,Cabo Verde,1227,15,629,792,11,436
966,COVID-19,2020-06-01,Cambodia,141,0,130,16,0,7
967,COVID-19,2020-06-01,Cameroon,12592,313,10100,6688,122,6532
968,COVID-19,2020-06-01,Canada,106084,8649,0,13619,1276,0
969,COVID-19,2020-06-01,Central African Republic,3745,47,787,2734,45,764
970,COVID-19,2020-06-01,Chad,866,74,781,88,9,290
971,COVID-19,2020-06-01,Chile,279393,5688,241229,155843,4634,198502
972,COVID-19,2020-06-01,China,84785,4641,78044,640,3,231
973,COVID-19,2020-06-01,Colombia,97846,3334,40021,68463,2395,32989
974,COVID-19,2020-06-01,Comoros,303,7,200,197,5,174
975,COVID-19,2020-06-01,Congo (Brazzaville),1087,37,456,476,17,277
976,COVID-19,2020-06-01,Congo (Kinshasa),7039,170,1426,3969,98,978
977,COVID-19,2020-06-01,Costa Rica,3459,16,1436,2403,6,767
978,COVID-19,2020-06-01,Cote d'Ivoire,9499,68,4273,6666,35,3460
979,COVID-19,2020-06-01,Croatia,2777,107,2155,531,4,83
980,COVID-19,2020-06-01,Cuba,2341,86,2214,296,3,405
981,COVID-19,2020-06-01,Cyprus,998,19,833,54,2,43
982,COVID-19,2020-06-01,Czechia,11954,349,7771,2686,37,1213
983,COVID-19,2020-06-01,Denmark,12955,605,11836,1099,31,1287
984,COVID-19,2020-06-01,Djibouti,4682,54,4524,1328,30,3020
985,COVID-19,2020-06-01,Dominica,18,0,18,2,0,2
986,COVID-19,2020-06-01,Dominican Republic,32568,747,17580,15283,245,7021
987,COVID-19,2020-06-01,Ecuador,56432,4527,27594,17334,1169,8002
988,COVID-19,2020-06-01,Egypt,68311,2953,18460,43326,1994,12423
989,COVID-19,2020-06-01,El Salvador,6438,174,3770,3921,128,2730
990,COVID-19,2020-06-01,Equatorial Guinea,2001,32,515,695,20,315
991,COVID-19,2020-06-01,Eritrea,203,0,53,164,0,14
992,COVID-19,2020-06-01,Estonia,1989,69,1829,120,1,205
993,COVID-19,2020-06-01,Eswatini,812,11,408,527,9,219
994,COVID-19,2020-06-01,Ethiopia,5846,103,2430,4674,92,2221
995,COVID-19,2020-06-01,Fiji,18,0,18,0,0,3
996,COVID-19,2020-06-01,Finland,7214,328,6600,355,12,1100
997,COVID-19,2020-06-01,France,202063,29846,76399,14539,1041,7926
998,COVID-19,2020-06-01,Gabon,5394,42,2420,2739,25,1698
999,COVID-19,2020-06-01,Gambia,49,2,27,24,1,7
1000,COVID-19,2020-06-01,Georgia,928,15,794,145,3,189
1001,COVID-19,2020-06-01,Germany,195418,8990,178100,12008,450,12748
1002,COVID-19,2020-06-01,Ghana,17741,112,13268,9671,76,10321
1003,COVID-19,2020-06-01,Greece,3409,192,1374,492,17,0
1004,COVID-19,2020-06-01,Greenland,13,0,13,0,0,2
1005,COVID-19,2020-06-01,Grenada,23,0,23,0,0,5
1006,COVID-19,2020-06-01,Guatemala,18096,773,3194,13009,665,2459
1007,COVID-19,2020-06-01,Guinea,5391,33,4326,1685,10,2296
1008,COVID-19,2020-06-01,Guinea-Bissau,1654,24,317,398,16,275
1009,COVID-19,2020-06-01,Guyana,245,12,114,92,0,44
1010,COVID-19,2020-06-01,Haiti,5975,105,931,3851,61,907
1011,COVID-19,2020-06-01,Holy See,12,0,12,0,0,10
1012,COVID-19,2020-06-01,Honduras,19558,497,2060,14356,285,1523
1013,COVID-19,2020-06-01,Hungary,4155,585,2692,279,59,545
1014,COVID-19,2020-06-01,Iceland,1824,10,1800,18,0,36
1015,COVID-19,2020-06-01,India,585481,17400,347912,394872,11992,256060
1016,COVID-19,2020-06-01,Indonesia,56385,2876,24806,29912,1263,17498
1017,COVID-19,2020-06-01,Iran,227662,10817,188758,76196,3020,69910
1018,COVID-19,2020-06-01,Iraq,49109,1943,24760,42670,1738,21604
1019,COVID-19,2020-06-01,Ireland,25473,1736,23364,483,88,1275
1020,COVID-19,2020-06-01,Israel,25244,320,17341,8173,35,2529
1021,COVID-19,2020-06-01,Italy,240578,34767,190248,7729,1414,32741
1022,COVID-19,2020-06-01,Jamaica,702,10,553,116,1,242
1023,COVID-19,2020-06-01,Japan,18615,972,16458,1864,76,2116
1024,COVID-19,2020-06-01,Jordan,1132,9,882,393,0,360
1025,COVID-19,2020-06-01,Kazakhstan,22308,188,13558,11450,148,8154
1026,COVID-19,2020-06-01,Kenya,6366,148,2039,4404,84,1561
1027,COVID-19,2020-06-01,Kosovo,2878,51,1577,1814,21,748
1028,COVID-19,2020-06-01,Kuwait,46195,354,37030,19152,142,25644
1029,COVID-19,2020-06-01,Kyrgyzstan,5506,61,2443,3758,45,1273
1030,COVID-19,2020-06-01,Laos,19,0,19,0,0,3
1031,COVID-19,2020-06-01,Latvia,1118,30,974,52,6,229
1032,COVID-19,2020-06-01,Lebanon,1778,34,1183,558,7,471
1033,COVID-19,2020-06-01,Lesotho,27,0,4,25,0,3
1034,COVID-19,2020-06-01,Liberia,780,36,324,492,9,167
1035,COVID-19,2020-06-01,Libya,824,24,209,668,19,157
1036,COVID-19,2020-06-01,Liechtenstein,82,1,81,0,2,0
1037,COVID-19,2020-06-01,Lithuania,1817,78,1515,142,8,279
1038,COVID-19,2020-06-01,Luxembourg,4299,110,3998,281,0,165
1039,COVID-19,2020-06-01,Madagascar,2214,20,994,1443,14,826
1040,COVID-19,2020-06-01,Malawi,1224,14,260,940,10,218
1041,COVID-19,2020-06-01,Malaysia,8639,121,8354,820,6,2001
1042,COVID-19,2020-06-01,Maldives,2361,9,1944,588,4,1491
1043,COVID-19,2020-06-01,Mali,2181,116,1474,916,39,758
1044,COVID-19,2020-06-01,Malta,670,9,640,52,0,106
1045,COVID-19,2020-06-01,Mauritania,4363,129,1622,3833,106,1595
1046,COVID-19,2020-06-01,Mauritius,341,10,326,6,0,4
1047,COVID-19,2020-06-01,Mexico,226089,27769,174538,135425,17839,110766
1048,COVID-19,2020-06-01,Moldova,16613,545,9382,8362,250,4801
1049,COVID-19,2020-06-01,Monaco,103,4,95,4,0,5
1050,COVID-19,2020-06-01,Mongolia,220,0,176,41,0,132
1051,COVID-19,2020-06-01,Montenegro,548,12,315,224,3,0
1052,COVID-19,2020-06-01,Morocco,12533,228,8920,4726,23,3461
1053,COVID-19,2020-06-01,Mozambique,889,6,0,635,4,0
1054,COVID-19,2020-06-01,Namibia,205,0,24,181,0,10
1055,COVID-19,2020-06-01,Nepal,13564,29,3194,11992,21,2974
1056,COVID-19,2020-06-01,Netherlands,50476,6132,179,3837,157,7
1057,COVID-19,2020-06-01,New Zealand,1528,22,1484,24,0,3
1058,COVID-19,2020-06-01,Nicaragua,2519,83,1238,1760,48,868
1059,COVID-19,2020-06-01,Niger,1075,67,943,117,3,104
1060,COVID-19,2020-06-01,Nigeria,25694,590,9746,15532,303,6739
1061,COVID-19,2020-06-01,North Macedonia,6334,302,2475,4108,169,923
1062,COVID-19,2020-06-01,Norway,8879,250,8138,439,14,411
1063,COVID-19,2020-06-01,Oman,40070,176,23425,28633,127,20743
1064,COVID-19,2020-06-01,Pakistan,213470,4395,100802,141010,2852,74719
1065,COVID-19,2020-06-01,Panama,33550,631,15745,20087,295,6231
1066,COVID-19,2020-06-01,Papua New Guinea,11,0,8,3,0,0
1067,COVID-19,2020-06-01,Paraguay,2221,17,1089,1235,6,612
1068,COVID-19,2020-06-01,Peru,285213,9677,174535,120737,5171,110155
1069,COVID-19,2020-06-01,Philippines,37514,1266,10233,19428,309,6324
1070,COVID-19,2020-06-01,Poland,34393,1463,21281,10607,399,10010
1071,COVID-19,2020-06-01,Portugal,42141,1576,27505,9641,166,8096
1072,COVID-19,2020-06-01,Qatar,96088,113,81564,39178,75,51274
1073,COVID-19,2020-06-01,Romania,26970,1651,19050,7713,385,5794
1074,COVID-19,2020-06-01,Russia,646929,9306,411973,241086,4613,240090
1075,COVID-19,2020-06-01,Rwanda,1025,2,447,655,1,191
1076,COVID-19,2020-06-01,Saint Kitts and Nevis,15,0,15,0,0,0
1077,COVID-19,2020-06-01,Saint Lucia,19,0,19,1,0,1
1078,COVID-19,2020-06-01,Saint Vincent and the Grenadines,29,0,29,3,0,14
1079,COVID-19,2020-06-01,San Marino,698,42,656,27,0,299
1080,COVID-19,2020-06-01,Sao Tome and Principe,714,13,236,231,1,168
1081,COVID-19,2020-06-01,Saudi Arabia,190823,1649,130766,105562,1146,68324
1082,COVID-19,2020-06-01,Senegal,6793,112,4431,3148,70,2630
1083,COVID-19,2020-06-01,Serbia,14564,277,12662,3152,34,6282
1084,COVID-19,2020-06-01,Seychelles,81,0,11,70,0,0
1085,COVID-19,2020-06-01,Sierra Leone,1462,60,974,601,14,520
1086,COVID-19,2020-06-01,Singapore,43907,26,38500,9023,3,16801
1087,COVID-19,2020-06-01,Slovakia,1667,28,1464,146,0,98
1088,COVID-19,2020-06-01,Slovenia,1600,111,1384,127,3,26
1089,COVID-19,2020-06-01,Somalia,2924,90,910,948,12,562
1090,COVID-19,2020-06-01,South Africa,151209,2657,73543,118526,1974,56734
1091,COVID-19,2020-06-01,South Korea,12850,282,11613,1347,11,1191
1092,COVID-19,2020-06-01,South Sudan,2007,38,279,1013,28,273
1093,COVID-19,2020-06-01,Spain,249271,28355,150376,9792,1228,0
1094,COVID-19,2020-06-01,Sri Lanka,2047,11,1711,414,1,910
1095,COVID-19,2020-06-01,Sudan,9257,572,4014,4231,286,2591
1096,COVID-19,2020-06-01,Suriname,515,13,227,492,12,218
1097,COVID-19,2020-06-01,Sweden,68451,5333,0,30909,938,0
1098,COVID-19,2020-06-01,Switzerland,31714,1963,29200,852,43,700
1099,COVID-19,2020-06-01,Syria,279,9,0,157,4,0
1100,COVID-19,2020-06-01,Taiwan*,447,7,437,5,0,14
1101,COVID-19,2020-06-01,Tajikistan,5900,52,4506,1970,5,2502
1102,COVID-19,2020-06-01,Tanzania,509,21,183,0,0,0
1103,COVID-19,2020-06-01,Thailand,3171,58,3056,90,1,93
1104,COVID-19,2020-06-01,Timor-Leste,24,0,0,0,0,0
1105,COVID-19,2020-06-01,Togo,650,14,402,208,1,191
1106,COVID-19,2020-06-01,Trinidad and Tobago,130,8,113,13,0,5
1107,COVID-19,2020-06-01,Tunisia,1174,50,1031,97,2,71
1108,COVID-19,2020-06-01,Turkey,199906,5131,173111,35964,591,45138
1109,COVID-19,2020-06-01,US,2636414,127432,720631,837290,22068,275873
1110,COVID-19,2020-06-01,Uganda,889,0,819,472,0,747
1111,COVID-19,2020-06-01,Ukraine,45254,1173,19792,21582,465,10254
1112,COVID-19,2020-06-01,United Arab Emirates,48667,315,37566,14110,51,19634
1113,COVID-19,2020-06-01,United Kingdom,285216,43815,1370,27677,4723,204
1114,COVID-19,2020-06-01,Uruguay,936,27,824,113,5,141
1115,COVID-19,2020-06-01,Uzbekistan,8503,26,5682,4880,11,2845
1116,COVID-19,2020-06-01,Venezuela,5832,51,1649,4322,37,1347
1117,COVID-19,2020-06-01,Vietnam,355,0,335,27,0,56
1118,COVID-19,2020-06-01,West Bank and Gaza,2428,8,451,1980,5,79
1119,COVID-19,2020-06-01,Western Sahara,10,1,8,1,0,2
1120,COVID-19,2020-06-01,Yemen,1158,312,488,835,232,474
1121,COVID-19,2020-06-01,Zambia,1594,24,1329,537,17,550
1122,COVID-19,2020-06-01,Zimbabwe,591,7,162,413,3,133
1123,COVID-19,2020-07-01,Afghanistan,36263,1269,25198,4746,523,11067
1124,COVID-19,2020-07-01,Albania,4880,144,2745,2345,82,1286
1125,COVID-19,2020-07-01,Algeria,27973,1163,18837,14066,251,8940
1126,COVID-19,2020-07-01,Andorra,907,52,803,52,0,4
1127,COVID-19,2020-07-01,Angola,950,41,242,666,28,149
1128,COVID-19,2020-07-01,Antigua and Barbuda,86,3,65,18,0,43
1129,COVID-19,2020-07-01,Argentina,167416,3059,72575,102886,1752,50547
1130,COVID-19,2020-07-01,Armenia,37390,711,26665,11848,268,12617
1131,COVID-19,2020-07-01,Australia,15303,167,9311,7383,63,2283
1132,COVID-19,2020-07-01,Austria,20558,713,18246,2792,10,1768
1133,COVID-19,2020-07-01,Azerbaijan,30446,423,23242,12922,210,13527
1134,COVID-19,2020-07-01,Bahamas,382,11,91,278,0,4
1135,COVID-19,2020-07-01,Bahrain,39482,141,36110,12724,54,14779
1136,COVID-19,2020-07-01,Bangladesh,226225,2965,125683,80742,1118,66059
1137,COVID-19,2020-07-01,Barbados,110,7,94,13,0,4
1138,COVID-19,2020-07-01,Belarus,67251,538,60492,5133,146,14438
1139,COVID-19,2020-07-01,Belgium,66428,9822,17452,5001,75,468
1140,COVID-19,2020-07-01,Belize,48,2,26,24,0,8
1141,COVID-19,2020-07-01,Benin,1770,35,1036,571,14,703
1142,COVID-19,2020-07-01,Bhutan,99,0,86,22,0,38
1143,COVID-19,2020-07-01,Bolivia,71181,2647,21478,37962,1524,12138
1144,COVID-19,2020-07-01,Bosnia and Herzegovina,10498,294,4930,6045,108,2528
1145,COVID-19,2020-07-01,Botswana,739,2,63,512,1,35
1146,COVID-19,2020-07-01,Brazil,2442375,87618,1846641,1040334,28024,1058323
1147,COVID-19,2020-07-01,Brunei,141,3,138,0,0,0
1148,COVID-19,2020-07-01,Bulgaria,10621,347,5585,5632,117,2909
1149,COVID-19,2020-07-01,Burkina Faso,1100,53,926,138,0,88
1150,COVID-19,2020-07-01,Burma,350,6,292,51,0,70
1151,COVID-19,2020-07-01,Burundi,378,1,301,208,0,186
1152,COVID-19,2020-07-01,Cabo Verde,2328,22,1550,1101,7,921
1153,COVID-19,2020-07-01,Cambodia,226,0,147,85,0,17
1154,COVID-19,2020-07-01,Cameroon,17110,391,14539,4518,78,4439
1155,COVID-19,2020-07-01,Canada,116458,8944,0,10374,295,0
1156,COVID-19,2020-07-01,Central African Republic,4599,59,1546,854,12,759
1157,COVID-19,2020-07-01,Chad,922,75,810,56,1,29
1158,COVID-19,2020-07-01,Chile,347923,9187,319954,68530,3499,78725
1159,COVID-19,2020-07-01,China,86783,4656,78869,1998,15,825
1160,COVID-19,2020-07-01,Colombia,257101,8777,131161,159255,5443,91140
1161,COVID-19,2020-07-01,Comoros,354,7,328,51,0,128
1162,COVID-19,2020-07-01,Congo (Brazzaville),3200,54,829,2113,17,373
1163,COVID-19,2020-07-01,Congo (Kinshasa),8844,208,5700,1805,38,4274
1164,COVID-19,2020-07-01,Costa Rica,15841,115,3824,12382,99,2388
1165,COVID-19,2020-07-01,Cote d'Ivoire,15655,96,10361,6156,28,6088
1166,COVID-19,2020-07-01,Croatia,4881,139,3936,2104,32,1781
1167,COVID-19,2020-07-01,Cuba,2532,87,2351,191,1,137
1168,COVID-19,2020-07-01,Cyprus,1060,19,852,62,0,19
1169,COVID-19,2020-07-01,Czechia,15516,373,11428,3562,34,3657
1170,COVID-19,2020-07-01,Denmark,13761,613,12605,806,8,769
1171,COVID-19,2020-07-01,Djibouti,5059,58,4977,377,4,453
1172,COVID-19,2020-07-01,Dominica,18,0,18,0,0,0
1173,COVID-19,2020-07-01,Dominican Republic,64156,1083,30204,31588,336,12624
1174,COVID-19,2020-07-01,Ecuador,81161,5532,34896,24729,1005,7302
1175,COVID-19,2020-07-01,Egypt,92482,4652,34838,24171,1699,16378
1176,COVID-19,2020-07-01,El Salvador,15035,408,7778,8597,234,4008
1177,COVID-19,2020-07-01,Equatorial Guinea,3071,51,842,1070,19,327
1178,COVID-19,2020-07-01,Eritrea,265,0,191,62,0,138
1179,COVID-19,2020-07-01,Estonia,2034,69,1923,45,0,94
1180,COVID-19,2020-07-01,Eswatini,2316,34,1025,1504,23,617
1181,COVID-19,2020-07-01,Ethiopia,14547,228,6386,8701,125,3956
1182,COVID-19,2020-07-01,Fiji,27,0,18,9,0,0
1183,COVID-19,2020-07-01,Finland,7398,329,6920,192,3,320
1184,COVID-19,2020-07-01,France,220352,30212,81212,18289,390,4813
1185,COVID-19,2020-07-01,Gabon,7189,49,4682,1795,7,2262
1186,COVID-19,2020-07-01,Gambia,326,8,66,277,6,39
1187,COVID-19,2020-07-01,Georgia,1137,16,922,209,1,128
1188,COVID-19,2020-07-01,Germany,207112,9125,190314,11694,137,12214
1189,COVID-19,2020-07-01,Ghana,33624,168,29801,15883,56,16533
1190,COVID-19,2020-07-01,Greece,4227,202,1374,818,10,0
1191,COVID-19,2020-07-01,Greenland,14,0,13,1,0,0
1192,COVID-19,2020-07-01,Grenada,23,0,23,0,0,0
1193,COVID-19,2020-07-01,Guatemala,45309,1761,32455,27213,988,29261
1194,COVID-19,2020-07-01,Guinea,7055,45,6257,1664,12,1931
1195,COVID-19,2020-07-01,Guinea-Bissau,1954,26,803,300,2,486
1196,COVID-19,2020-07-01,Guyana,389,20,181,144,8,67
1197,COVID-19,2020-07-01,Haiti,7340,158,4365,1365,53,3434
1198,COVID-19,2020-07-01,Holy See,12,0,12,0,0,0
1199,COVID-19,2020-07-01,Honduras,39741,1166,5039,20183,669,2979
1200,COVID-19,2020-07-01,Hungary,4448,596,3329,293,11,637
1201,COVID-19,2020-07-01,Iceland,1854,10,1823,30,0,51
1202,COVID-19,2020-07-01,India,1480073,33408,951166,894592,16008,603254
1203,COVID-19,2020-07-01,Indonesia,100303,4838,58173,43918,1962,33367
1204,COVID-19,2020-07-01,Iran,293606,15912,255144,65944,5095,66386
1205,COVID-19,2020-07-01,Iraq,112585,4458,77144,63476,2515,52384
1206,COVID-19,2020-07-01,Ireland,25892,1764,23364,419,36,0
1207,COVID-19,2020-07-01,Israel,63985,474,27133,38741,154,9792
1208,COVID-19,2020-07-01,Italy,246286,35112,198593,5708,345,8345
1209,COVID-19,2020-07-01,Jamaica,853,10,714,151,0,161
1210,COVID-19,2020-07-01,Japan,31142,998,21970,12527,26,5512
1211,COVID-19,2020-07-01,Jordan,1176,11,1041,154,2,159
1212,COVID-19,2020-07-01,Kazakhstan,84648,585,54404,62340,397,46120
1213,COVID-19,2020-07-01,Kenya,17975,285,7833,11609,137,5794
1214,COVID-19,2020-07-01,Kosovo,7413,185,4027,4535,134,2450
