Id,Month,Country,Confirmed,Deaths,Recovered,New cases,New deaths,New recovered
514,2020-03-01,Rwanda,75,0,0,75,0,0
515,2020-03-01,Saint Kitts and Nevis,8,0,0,8,0,0
516,2020-03-01,Saint Lucia,13,0,1,13,0,1
517,2020-03-01,Saint Vincent and the Grenadines,1,0,1,1,0,1
518,2020-03-01,San Marino,236,26,13,235,26,13
519,2020-03-01,Sao Tome and Principe,0,0,0,0,0,0
520,2020-03-01,Saudi Arabia,1563,10,165,1563,10,165
521,2020-03-01,Senegal,175,0,40,175,0,40
522,2020-03-01,Serbia,900,16,0,900,22,30
523,2020-03-01,Seychelles,10,0,0,10,0,0
524,2020-03-01,Sierra Leone,1,0,0,1,0,0
525,2020-03-01,Singapore,926,3,240,824,3,168
526,2020-03-01,Slovakia,363,0,3,363,2,21
527,2020-03-01,Slovenia,802,15,10,802,15,10
528,2020-03-01,Somalia,5,0,1,5,0,1
529,2020-03-01,South Africa,1353,5,31,1353,5,31
530,2020-03-01,South Korea,9786,162,5408,6636,146,5415
531,2020-03-01,South Sudan,0,0,0,0,0,0
532,2020-03-01,Spain,95923,8464,19259,95878,8464,19257
533,2020-03-01,Sri Lanka,143,2,17,142,2,22
534,2020-03-01,Sudan,7,2,1,7,2,1
535,2020-03-01,Suriname,9,0,0,9,0,0
536,2020-03-01,Sweden,4435,180,0,4423,180,0
537,2020-03-01,Switzerland,16605,433,1823,16587,433,1823
538,2020-03-01,Syria,10,2,0,10,2,0
539,2020-03-01,Taiwan*,322,5,39,283,4,30
540,2020-03-01,Tajikistan,0,0,0,0,0,0
541,2020-03-01,Tanzania,19,1,1,19,1,1
542,2020-03-01,Thailand,1651,10,342,1609,10,314
543,2020-03-01,Timor-Leste,1,0,0,1,0,0
544,2020-03-01,Togo,34,1,10,34,1,10
545,2020-03-01,Trinidad and Tobago,87,3,1,87,3,3
546,2020-03-01,Tunisia,394,10,3,394,10,3
547,2020-03-01,Turkey,13531,214,243,13531,214,243
548,2020-03-01,US,188724,5605,7024,188700,5604,7017
549,2020-03-01,Uganda,44,0,0,44,0,0
550,2020-03-01,Ukraine,645,17,10,645,17,10
551,2020-03-01,United Arab Emirates,664,6,61,643,6,56
552,2020-03-01,United Kingdom,38815,2430,179,38754,2430,171
553,2020-03-01,Uruguay,338,1,41,338,1,41
554,2020-03-01,Uzbekistan,172,2,7,172,2,7
555,2020-03-01,Venezuela,135,3,39,135,3,39
556,2020-03-01,Vietnam,212,0,58,196,0,42
557,2020-03-01,West Bank and Gaza,119,1,18,119,1,18
558,2020-03-01,Western Sahara,0,0,0,0,0,0
559,2020-03-01,Yemen,0,0,0,0,0,0
560,2020-03-01,Zambia,35,0,0,35,0,0
561,2020-03-01,Zimbabwe,8,1,0,8,1,0
562,2020-04-01,Afghanistan,2171,64,260,1997,60,255
563,2020-04-01,Albania,773,31,470,530,16,418
564,2020-04-01,Algeria,4006,450,1779,3290,406,1733
565,2020-04-01,Andorra,745,42,468,369,30,458
566,2020-04-01,Angola,27,2,7,20,0,6
567,2020-04-01,Antigua and Barbuda,24,3,11,17,3,11
568,2020-04-01,Argentina,4428,218,1256,3374,191,1016
569,2020-04-01,Armenia,2066,32,929,1534,29,899
570,2020-04-01,Australia,6766,93,5742,2207,75,5384
571,2020-04-01,Austria,15452,584,12907,5272,456,11812
572,2020-04-01,Azerbaijan,1804,24,1325,1506,19,1299
573,2020-04-01,Bahamas,81,11,25,67,11,26
574,2020-04-01,Bahrain,3040,8,1500,2473,4,1205
575,2020-04-01,Bangladesh,7667,168,160,7616,163,135
576,2020-04-01,Barbados,81,7,39,47,7,39
577,2020-04-01,Belarus,14027,89,2386,13875,88,2341
578,2020-04-01,Belgium,48519,7594,11576,35744,6889,9880
579,2020-04-01,Belize,18,2,9,15,2,9
580,2020-04-01,Benin,64,1,33,55,1,32
581,2020-04-01,Bhutan,7,0,5,3,0,5
582,2020-04-01,Bolivia,1167,62,132,1060,56,132
583,2020-04-01,Bosnia and Herzegovina,1757,69,727,1337,56,710
584,2020-04-01,Botswana,23,1,5,19,0,5
585,2020-04-01,Brazil,87187,6006,35935,81470,5805,35808
586,2020-04-01,Brunei,138,1,124,9,0,79
587,2020-04-01,Bulgaria,1506,66,266,1107,58,249
588,2020-04-01,Burkina Faso,645,43,506,384,29,474
589,2020-04-01,Burma,151,6,27,136,5,27
590,2020-04-01,Burundi,11,1,4,9,1,4
591,2020-04-01,Cabo Verde,121,1,4,115,0,4
592,2020-04-01,Cambodia,122,0,119,13,0,98
593,2020-04-01,Cameroon,1832,61,934,1639,55,931
594,2020-04-01,Canada,54444,3309,0,45930,3209,0
595,2020-04-01,Central African Republic,50,0,10,47,0,10
596,2020-04-01,Chad,73,5,33,66,5,33
597,2020-04-01,Chile,17702,227,8580,14858,215,8424
598,2020-04-01,China,83956,4637,76951,1677,1328,4006
599,2020-04-01,Colombia,6507,293,1439,5601,277,1408
600,2020-04-01,Comoros,1,0,0,1,0,0
601,2020-04-01,Congo (Brazzaville),220,9,19,201,9,19
602,2020-04-01,Congo (Kinshasa),572,31,73,474,23,71
603,2020-04-01,Costa Rica,719,6,338,372,4,334
604,2020-04-01,Cote d'Ivoire,1275,14,574,1096,13,567
605,2020-04-01,Croatia,2076,69,1348,1209,63,1281
606,2020-04-01,Cuba,1501,61,681,1315,55,673
607,2020-04-01,Cyprus,850,15,296,588,11,273
608,2020-04-01,Czechia,7682,236,3314,4374,205,3269
609,2020-04-01,Denmark,9345,452,6730,6316,362,6655
610,2020-04-01,Djibouti,1089,2,642,1059,2,642
611,2020-04-01,Dominica,16,0,13,4,0,13
612,2020-04-01,Dominican Republic,6972,301,1301,5863,250,1296
613,2020-04-01,Ecuador,24934,900,1558,22694,825,1504
614,2020-04-01,Egypt,5537,392,1381,4827,346,1224
615,2020-04-01,El Salvador,395,10,119,363,9,119
616,2020-04-01,Equatorial Guinea,315,1,9,303,1,8
617,2020-04-01,Eritrea,39,0,26,24,0,26
618,2020-04-01,Estonia,1689,52,249,944,48,231
619,2020-04-01,Eswatini,100,1,12,91,1,12
620,2020-04-01,Ethiopia,131,3,59,105,3,57
621,2020-04-01,Fiji,18,0,12,13,0,12
622,2020-04-01,Finland,4995,211,3000,3577,196,2990
623,2020-04-01,France,167299,24379,49476,119170,20847,39963
624,2020-04-01,Gabon,276,3,67,260,2,67
625,2020-04-01,Gambia,11,1,8,7,0,8
626,2020-04-01,Georgia,539,6,184,429,6,163
627,2020-04-01,Germany,163009,6623,123500,91201,5910,107400
628,2020-04-01,Ghana,2074,17,212,1913,12,243
629,2020-04-01,Greece,2591,140,1374,1277,91,1322
630,2020-04-01,Greenland,11,0,11,1,0,9
631,2020-04-01,Grenada,20,0,13,11,0,13
632,2020-04-01,Guatemala,599,16,66,561,15,54
633,2020-04-01,Guinea,1495,7,329,1473,7,329
634,2020-04-01,Guinea-Bissau,205,1,19,197,1,19
635,2020-04-01,Guyana,82,9,22,70,7,22
636,2020-04-01,Haiti,81,8,8,66,8,9
637,2020-04-01,Holy See,11,0,2,5,0,2
638,2020-04-01,Honduras,771,71,79,630,64,88
639,2020-04-01,Hungary,2775,312,581,2283,296,544
640,2020-04-01,Iceland,1797,10,1670,662,8,1472
641,2020-04-01,India,34863,1154,9068,33466,1119,8945
642,2020-04-01,Indonesia,10118,792,1522,8590,656,1441
643,2020-04-01,Iran,94640,6028,75103,50035,3130,60447
644,2020-04-01,Iraq,2085,93,1375,1391,43,1205
645,2020-04-01,Ireland,20612,1232,13386,17377,1161,13381
646,2020-04-01,Israel,15946,222,8561,10588,202,8337
647,2020-04-01,Italy,205463,27967,75945,99671,15539,60216
648,2020-04-01,Jamaica,422,8,29,386,7,27
649,2020-04-01,Japan,14284,481,2460,12029,414,2036
650,2020-04-01,Jordan,453,8,362,179,3,332
651,2020-04-01,Kazakhstan,3402,25,866,3059,25,842
652,2020-04-01,Kenya,396,17,144,337,16,143
653,2020-04-01,Kosovo,806,22,271,694,21,265
654,2020-04-01,Kuwait,4024,26,1539,3735,26,1466
655,2020-04-01,Kyrgyzstan,746,8,462,639,8,459
656,2020-04-01,Laos,19,0,8,10,0,8
657,2020-04-01,Latvia,858,15,348,460,15,407
658,2020-04-01,Lebanon,725,24,150,255,12,113
659,2020-04-01,Lesotho,0,0,0,0,0,0
660,2020-04-01,Liberia,141,16,45,138,16,45
661,2020-04-01,Libya,61,3,18,51,3,19
662,2020-04-01,Liechtenstein,82,1,80,14,1,36
663,2020-04-01,Lithuania,1385,45,589,953,37,582
664,2020-04-01,Luxembourg,3784,90,3213,1606,71,3133
665,2020-04-01,Madagascar,128,0,92,71,0,92
666,2020-04-01,Malawi,37,3,7,37,3,7
667,2020-04-01,Malaysia,6002,102,4171,3236,59,3634
668,2020-04-01,Maldives,468,1,17,450,1,4
669,2020-04-01,Mali,490,26,135,462,24,135
670,2020-04-01,Malta,465,4,351,296,4,349
671,2020-04-01,Mauritania,8,1,6,2,0,4
672,2020-04-01,Mauritius,332,10,310,191,5,310
673,2020-04-01,Mexico,19224,1859,11423,18009,1830,11388
674,2020-04-01,Moldova,3897,116,1182,3544,112,1164
675,2020-04-01,Monaco,95,4,64,43,3,62
676,2020-04-01,Mongolia,38,0,10,26,0,8
677,2020-04-01,Montenegro,322,7,214,213,5,214
678,2020-04-01,Morocco,4423,170,984,3806,134,960
679,2020-04-01,Mozambique,76,0,0,68,0,0
680,2020-04-01,Namibia,16,0,8,5,0,6
681,2020-04-01,Nepal,57,0,16,52,0,15
682,2020-04-01,Netherlands,39507,4811,125,26840,3771,132
683,2020-04-01,New Zealand,1479,19,1252,833,18,1178
684,2020-04-01,Nicaragua,14,3,7,9,2,7
685,2020-04-01,Niger,719,32,452,692,29,452
686,2020-04-01,Nigeria,1932,58,319,1797,56,311
687,2020-04-01,North Macedonia,1465,77,738,1136,68,726
688,2020-04-01,Norway,7738,210,32,3097,171,19
689,2020-04-01,Oman,2348,11,495,2156,10,461
690,2020-04-01,Pakistan,18114,417,4715,15996,390,4621
691,2020-04-01,Panama,6532,188,576,5351,158,567
692,2020-04-01,Papua New Guinea,8,0,0,7,0,0
693,2020-04-01,Paraguay,266,10,113,201,7,112
694,2020-04-01,Peru,36976,1051,10405,35911,1021,10011
695,2020-04-01,Philippines,8488,568,1043,6404,480,994
696,2020-04-01,Poland,12877,644,3236,10566,611,3229
697,2020-04-01,Portugal,25045,989,1519,17602,829,1476
698,2020-04-01,Qatar,13409,10,1372,12628,8,1310
699,2020-04-01,Romania,12240,717,4017,9995,635,3797
700,2020-04-01,Russia,106498,1073,11619,104161,1056,11498
701,2020-04-01,Rwanda,243,0,104,168,0,104
702,2020-04-01,Saint Kitts and Nevis,15,0,6,7,0,6
703,2020-04-01,Saint Lucia,17,0,15,4,0,14
704,2020-04-01,Saint Vincent and the Grenadines,16,0,8,15,0,7
705,2020-04-01,San Marino,569,41,78,333,15,65
706,2020-04-01,Sao Tome and Principe,14,0,4,14,0,4
707,2020-04-01,Saudi Arabia,22753,162,3163,21190,152,2998
708,2020-04-01,Senegal,933,9,334,758,9,294
709,2020-04-01,Serbia,9009,179,1343,8109,163,1343
710,2020-04-01,Seychelles,11,0,6,1,0,6
711,2020-04-01,Sierra Leone,124,7,21,123,7,21
712,2020-04-01,Singapore,16169,15,1244,15243,12,1004
713,2020-04-01,Slovakia,1396,23,524,1033,23,525
714,2020-04-01,Slovenia,1429,91,233,627,76,223
715,2020-04-01,Somalia,601,28,31,596,28,30
716,2020-04-01,South Africa,5647,103,2073,4294,98,2042
717,2020-04-01,South Korea,10774,248,9072,988,86,3664
718,2020-04-01,South Sudan,35,0,0,35,0,0
719,2020-04-01,Spain,213435,24543,112050,127546,16079,92791
720,2020-04-01,Sri Lanka,663,7,154,520,5,137
721,2020-04-01,Sudan,442,31,39,435,29,38
722,2020-04-01,Suriname,10,1,8,1,1,8
723,2020-04-01,Sweden,21092,2586,0,16657,2406,0
724,2020-04-01,Switzerland,29586,1737,23400,12981,1304,21577
725,2020-04-01,Syria,43,3,0,33,1,0
726,2020-04-01,Taiwan*,429,6,322,107,1,283
727,2020-04-01,Tajikistan,15,0,0,15,0,0
728,2020-04-01,Tanzania,480,16,167,461,15,166
729,2020-04-01,Thailand,2954,54,2684,1303,44,2342
730,2020-04-01,Timor-Leste,24,0,0,23,0,0
731,2020-04-01,Togo,116,9,65,82,8,55
732,2020-04-01,Trinidad and Tobago,116,8,72,29,5,71
733,2020-04-01,Tunisia,994,41,305,600,31,302
734,2020-04-01,Turkey,120204,3174,48886,106673,2960,48643
735,2020-04-01,US,1072667,64256,153947,883943,58651,146923
736,2020-04-01,Uganda,83,0,52,40,0,52
737,2020-04-01,Ukraine,10406,261,1238,9761,244,1228
738,2020-04-01,United Arab Emirates,12481,105,2429,11817,99,2368
739,2020-04-01,United Kingdom,178771,26859,859,139956,24429,1324
740,2020-04-01,Uruguay,643,17,417,326,16,376
741,2020-04-01,Uzbekistan,2039,9,1133,1867,7,1126
742,2020-04-01,Venezuela,333,16,142,198,13,103
743,2020-04-01,Vietnam,270,0,219,58,0,181
744,2020-04-01,West Bank and Gaza,344,2,76,225,1,84
745,2020-04-01,Western Sahara,6,0,5,6,0,5
746,2020-04-01,Yemen,6,2,1,6,2,1
747,2020-04-01,Zambia,106,3,55,71,3,55
748,2020-04-01,Zimbabwe,40,4,5,32,3,5
749,2020-05-01,Afghanistan,15205,257,1328,13034,193,1068
750,2020-05-01,Albania,1137,33,872,364,2,402
751,2020-05-01,Algeria,9394,653,5748,5388,203,4043
752,2020-05-01,Andorra,764,51,694,19,9,226
753,2020-05-01,Angola,86,4,18,59,2,11
754,2020-05-01,Antigua and Barbuda,26,3,19,2,0,8
755,2020-05-01,Argentina,16851,539,5336,12423,321,4080
756,2020-05-01,Armenia,9282,131,3386,7216,99,2457
757,2020-05-01,Australia,7202,103,6618,436,10,882
758,2020-05-01,Austria,16731,668,15593,1279,84,2686
759,2020-05-01,Azerbaijan,5494,63,3428,3690,39,2103
760,2020-05-01,Bahamas,102,11,48,21,0,25
761,2020-05-01,Bahrain,11398,19,6673,8358,11,5173
762,2020-05-01,Bangladesh,47153,650,9781,39486,482,9621
763,2020-05-01,Barbados,92,7,76,11,0,37
764,2020-05-01,Belarus,42556,235,18514,28529,146,16128
765,2020-05-01,Belgium,58381,9467,15887,9862,1873,4311
766,2020-05-01,Belize,18,2,16,0,0,7
767,2020-05-01,Benin,232,3,143,377,2,162
768,2020-05-01,Bhutan,43,0,6,36,0,1
769,2020-05-01,Bolivia,9982,313,968,8815,251,836
770,2020-05-01,Bosnia and Herzegovina,2510,153,1862,753,84,1135
771,2020-05-01,Botswana,35,1,20,12,0,15
772,2020-05-01,Brazil,514849,29314,206555,427662,23308,170620
773,2020-05-01,Brunei,141,2,138,3,1,14
774,2020-05-01,Bulgaria,2513,140,1074,1007,74,808
775,2020-05-01,Burkina Faso,847,53,720,202,10,214
776,2020-05-01,Burma,224,6,138,73,0,111
777,2020-05-01,Burundi,63,1,33,52,0,29
778,2020-05-01,Cabo Verde,435,4,193,314,3,189
779,2020-05-01,Cambodia,125,0,123,3,0,4
780,2020-05-01,Cameroon,5904,191,3568,4072,130,2634
781,2020-05-01,Canada,92465,7373,0,38021,4064,0
782,2020-05-01,Central African Republic,1011,2,23,961,2,13
783,2020-05-01,Chad,778,65,491,705,60,458
784,2020-05-01,Chile,123550,1054,42727,105848,827,34147
785,2020-05-01,China,84146,4638,77813,190,1,862
786,2020-05-01,Colombia,29383,939,7032,22876,646,5593
787,2020-05-01,Comoros,106,2,26,105,2,26
788,2020-05-01,Congo (Brazzaville),611,20,179,391,11,160
789,2020-05-01,Congo (Kinshasa),3070,72,448,2498,41,375
790,2020-05-01,Costa Rica,1056,10,669,337,4,331
791,2020-05-01,Cote d'Ivoire,2833,33,1435,1558,19,861
792,2020-05-01,Croatia,2246,103,2072,170,34,724
793,2020-05-01,Cuba,2045,83,1809,544,22,1128
794,2020-05-01,Cyprus,944,17,790,94,2,494
795,2020-05-01,Czechia,9268,320,6558,1586,86,3244
796,2020-05-01,Denmark,11856,574,10549,2511,134,3819
797,2020-05-01,Djibouti,3354,24,1504,2265,22,862
798,2020-05-01,Dominica,16,0,16,0,0,3
799,2020-05-01,Dominican Republic,17285,502,10559,10313,201,9258
800,2020-05-01,Ecuador,39098,3358,19592,17277,2458,18034
801,2020-05-01,Egypt,24985,959,6037,19448,567,4656
802,2020-05-01,El Salvador,2517,46,1040,2122,36,921
803,2020-05-01,Equatorial Guinea,1306,12,200,991,11,191
804,2020-05-01,Eritrea,39,0,39,0,0,13
805,2020-05-01,Estonia,1869,68,1624,180,16,1375
806,2020-05-01,Eswatini,285,2,189,185,1,177
807,2020-05-01,Ethiopia,1172,11,209,1041,8,150
808,2020-05-01,Fiji,18,0,15,0,0,3
809,2020-05-01,Finland,6859,320,5500,1864,109,2900
810,2020-05-01,France,189009,28805,68473,22095,4860,18997
811,2020-05-01,Gabon,2655,17,722,2379,14,655
812,2020-05-01,Gambia,25,1,20,14,0,12
813,2020-05-01,Georgia,783,12,605,244,6,421
814,2020-05-01,Germany,183410,8540,165352,20401,1917,41852
815,2020-05-01,Ghana,8070,36,2947,5996,19,2735
816,2020-05-01,Greece,2917,175,1374,326,35,0
817,2020-05-01,Greenland,13,0,11,2,0,0
818,2020-05-01,Grenada,23,0,18,3,0,5
819,2020-05-01,Guatemala,5087,108,735,4488,92,669
820,2020-05-01,Guinea,3706,23,2030,2211,16,1701
821,2020-05-01,Guinea-Bissau,1256,8,42,1051,7,23
822,2020-05-01,Guyana,153,12,70,71,3,48
823,2020-05-01,Haiti,2124,44,24,2043,36,32
824,2020-05-01,Holy See,12,0,2,1,0,0
825,2020-05-01,Honduras,5202,212,537,4451,141,458
826,2020-05-01,Hungary,3876,526,2147,1101,214,1566
827,2020-05-01,Iceland,1806,10,1794,9,0,124
828,2020-05-01,India,190609,5408,91852,155746,4254,82784
829,2020-05-01,Indonesia,26473,1613,7308,16355,821,5786
830,2020-05-01,Iran,151466,7797,118848,56826,1769,43745
831,2020-05-01,Iraq,6439,205,3156,4354,112,1781
832,2020-05-01,Ireland,24990,1652,22089,4378,424,8703
833,2020-05-01,Israel,17071,285,14812,1125,63,6251
834,2020-05-01,Italy,232997,33415,157507,27534,5448,81562
835,2020-05-01,Jamaica,586,9,311,164,1,282
836,2020-05-01,Japan,16751,898,14342,2467,417,11882
837,2020-05-01,Jordan,739,9,522,286,1,338
838,2020-05-01,Kazakhstan,10858,40,5404,7456,15,4538
839,2020-05-01,Kenya,1962,64,478,1566,47,334
840,2020-05-01,Kosovo,1064,30,829,258,8,558
841,2020-05-01,Kuwait,27043,212,11386,23019,186,9847
842,2020-05-01,Kyrgyzstan,1748,16,1170,1002,8,708
843,2020-05-01,Laos,19,0,16,0,0,10
844,2020-05-01,Latvia,1066,24,745,208,9,397
845,2020-05-01,Lebanon,1220,27,712,495,3,562
846,2020-05-01,Lesotho,2,0,1,2,0,1
847,2020-05-01,Liberia,288,27,157,147,11,112
848,2020-05-01,Libya,156,5,52,95,2,34
849,2020-05-01,Liechtenstein,82,1,81,0,0,1
850,2020-05-01,Lithuania,1675,70,1236,290,25,647
851,2020-05-01,Luxembourg,4018,110,3833,234,20,620
852,2020-05-01,Madagascar,771,6,168,650,6,76
853,2020-05-01,Malawi,284,4,42,247,1,35
854,2020-05-01,Malaysia,7819,115,6353,1817,13,2182
855,2020-05-01,Maldives,1773,5,453,1305,4,436
856,2020-05-01,Mali,1265,77,716,775,51,581
857,2020-05-01,Malta,618,9,534,153,5,207
858,2020-05-01,Mauritania,530,23,27,522,22,21
859,2020-05-01,Mauritius,335,10,322,3,0,12
860,2020-05-01,Mexico,90664,9930,63772,71440,8071,52349
861,2020-05-01,Moldova,8251,295,4581,4354,179,3399
862,2020-05-01,Monaco,99,4,90,4,0,26
863,2020-05-01,Mongolia,179,0,44,141,0,34
864,2020-05-01,Montenegro,324,9,315,2,2,101
865,2020-05-01,Morocco,7807,205,5459,3384,35,4475
866,2020-05-01,Mozambique,254,2,0,178,2,0
867,2020-05-01,Namibia,24,0,14,8,0,6
868,2020-05-01,Nepal,1572,8,220,1516,8,204
869,2020-05-01,Netherlands,46639,5975,172,7132,1164,47
870,2020-05-01,New Zealand,1504,22,1481,26,3,229
871,2020-05-01,Nicaragua,759,35,370,745,32,363
872,2020-05-01,Niger,958,64,839,239,32,387
873,2020-05-01,Nigeria,10162,287,3007,8230,229,2688
874,2020-05-01,North Macedonia,2226,133,1552,761,56,814
875,2020-05-01,Norway,8440,236,7727,702,26,7695
876,2020-05-01,Oman,11437,49,2682,9089,38,2187
877,2020-05-01,Pakistan,72460,1543,26083,54346,1126,21368
878,2020-05-01,Panama,13463,336,9514,6931,148,8938
879,2020-05-01,Papua New Guinea,8,0,8,0,0,8
880,2020-05-01,Paraguay,986,11,477,720,1,364
881,2020-05-01,Peru,164476,4506,67208,127500,3455,56803
882,2020-05-01,Philippines,18086,957,3909,9598,389,2866
883,2020-05-01,Poland,23786,1064,11271,10909,420,8035
884,2020-05-01,Portugal,32500,1410,19409,7616,421,17890
885,2020-05-01,Qatar,56910,38,30290,43501,28,28918
886,2020-05-01,Romania,19257,1266,13256,7017,549,9239
887,2020-05-01,Russia,405843,4693,171883,299345,3620,160264
888,2020-05-01,Rwanda,370,1,256,127,1,152
889,2020-05-01,Saint Kitts and Nevis,15,0,15,0,0,9
890,2020-05-01,Saint Lucia,18,0,18,1,0,3
891,2020-05-01,Saint Vincent and the Grenadines,26,0,15,10,0,7
892,2020-05-01,San Marino,671,42,357,111,1,279
893,2020-05-01,Sao Tome and Principe,483,12,68,469,12,64
894,2020-05-01,Saudi Arabia,85261,503,62442,62508,341,59279
895,2020-05-01,Senegal,3645,42,1801,2712,33,1467
896,2020-05-01,Serbia,11412,243,6698,2403,64,5355
897,2020-05-01,Seychelles,11,0,11,0,0,5
898,2020-05-01,Sierra Leone,861,46,454,737,39,433
899,2020-05-01,Singapore,34884,23,21699,18715,8,20455
900,2020-05-01,Slovakia,1521,28,1366,125,5,842
901,2020-05-01,Slovenia,1473,108,1358,44,17,1125
902,2020-05-01,Somalia,1976,78,348,1375,50,317
903,2020-05-01,South Africa,32683,683,16809,27036,580,14736
904,2020-05-01,South Korea,11503,271,10422,729,23,1350
905,2020-05-01,South Sudan,994,10,6,959,10,6
906,2020-05-01,Spain,239479,27127,150376,26416,6420,38326
907,2020-05-01,Sri Lanka,1633,10,801,970,3,647
908,2020-05-01,Sudan,5026,286,1423,4584,255,1384
909,2020-05-01,Suriname,23,1,9,13,0,1
910,2020-05-01,Sweden,37542,4395,0,16450,1809,0
911,2020-05-01,Switzerland,30862,1920,28500,1276,183,5100
912,2020-05-01,Syria,122,5,0,79,2,0
913,2020-05-01,Taiwan*,442,7,423,13,1,101
914,2020-05-01,Tajikistan,3930,47,2004,3915,47,2346
915,2020-05-01,Tanzania,509,21,183,29,5,16
916,2020-05-01,Thailand,3081,57,2963,127,3,279
917,2020-05-01,Timor-Leste,24,0,0,0,0,0
918,2020-05-01,Togo,442,13,211,326,4,146
919,2020-05-01,Trinidad and Tobago,117,8,108,1,0,36
920,2020-05-01,Tunisia,1077,48,960,83,7,655
921,2020-05-01,Turkey,163942,4540,127973,43738,1366,79087
922,2020-05-01,US,1799124,105364,444758,726457,41108,295703
923,2020-05-01,Uganda,417,0,72,438,0,20
924,2020-05-01,Ukraine,23672,708,9538,13266,447,8300
925,2020-05-01,United Arab Emirates,34557,264,17932,22076,159,15503
926,2020-05-01,United Kingdom,257539,39092,1190,78768,12233,331
927,2020-05-01,Uruguay,823,22,685,180,5,268
928,2020-05-01,Uzbekistan,3623,15,2837,1584,6,1704
929,2020-05-01,Venezuela,1510,14,302,1177,10,160
930,2020-05-01,Vietnam,328,0,279,58,0,60
931,2020-05-01,West Bank and Gaza,448,3,372,104,1,296
932,2020-05-01,Western Sahara,9,1,6,3,1,1
933,2020-05-01,Yemen,323,80,14,317,78,15
934,2020-05-01,Zambia,1057,7,779,951,4,724
935,2020-05-01,Zimbabwe,178,4,29,144,0,24
936,2020-06-01,Afghanistan,31517,746,14131,16312,489,12803
937,2020-06-01,Albania,2535,62,1459,1398,29,587
938,2020-06-01,Algeria,13907,912,9897,4513,259,4149
939,2020-06-01,Andorra,855,52,799,91,1,105
940,2020-06-01,Angola,284,13,93,198,9,75
941,2020-06-01,Antigua and Barbuda,69,3,22,43,0,3
942,2020-06-01,Argentina,64530,1307,22028,47679,768,16692
943,2020-06-01,Armenia,25542,443,14048,16260,312,10662
944,2020-06-01,Australia,7920,104,7040,718,3,422
945,2020-06-01,Austria,17766,705,16478,1035,37,885
946,2020-06-01,Azerbaijan,17524,213,9715,12030,150,6287
947,2020-06-01,Bahamas,104,11,87,2,0,39
948,2020-06-01,Bahrain,26758,87,21331,15360,68,14658
949,2020-06-01,Bangladesh,145483,1847,59624,98330,1197,49843
950,2020-06-01,Barbados,97,7,90,5,0,14
951,2020-06-01,Belarus,62118,392,46054,19562,157,27540
952,2020-06-01,Belgium,61427,9747,16984,3046,280,1097
953,2020-06-01,Belize,24,2,18,6,0,2
954,2020-06-01,Benin,1199,21,333,967,18,190
955,2020-06-01,Bhutan,77,0,48,34,0,42
956,2020-06-01,Bolivia,33219,1123,9340,23237,810,8372
957,2020-06-01,Bosnia and Herzegovina,4453,186,2402,1943,33,540
958,2020-06-01,Botswana,227,1,28,192,0,8
959,2020-06-01,Brazil,1402041,59594,788318,887192,30280,581763
960,2020-06-01,Brunei,141,3,138,0,1,0
961,2020-06-01,Bulgaria,4989,230,2676,2476,90,1602
962,2020-06-01,Burkina Faso,962,53,838,115,0,118
963,2020-06-01,Burma,299,6,222,75,0,84
964,2020-06-01,Burundi,170,1,115,107,0,82
965,2020-06-01,Cabo Verde,1227,15,629,792,11,436
966,2020-06-01,Cambodia,141,0,130,16,0,7
967,2020-06-01,Cameroon,12592,313,10100,6688,122,6532
968,2020-06-01,Canada,106084,8649,0,13619,1276,0
969,2020-06-01,Central African Republic,3745,47,787,2734,45,764
970,2020-06-01,Chad,866,74,781,88,9,290
971,2020-06-01,Chile,279393,5688,241229,155843,4634,198502
972,2020-06-01,China,84785,4641,78044,640,3,231
973,2020-06-01,Colombia,97846,3334,40021,68463,2395,32989
974,2020-06-01,Comoros,303,7,200,197,5,174
975,2020-06-01,Congo (Brazzaville),1087,37,456,476,17,277
976,2020-06-01,Congo (Kinshasa),7039,170,1426,3969,98,978
977,2020-06-01,Costa Rica,3459,16,1436,2403,6,767
978,2020-06-01,Cote d'Ivoire,9499,68,4273,6666,35,3460
979,2020-06-01,Croatia,2777,107,2155,531,4,83
980,2020-06-01,Cuba,2341,86,2214,296,3,405
981,2020-06-01,Cyprus,998,19,833,54,2,43
982,2020-06-01,Czechia,11954,349,7771,2686,37,1213
983,2020-06-01,Denmark,12955,605,11836,1099,31,1287
984,2020-06-01,Djibouti,4682,54,4524,1328,30,3020
985,2020-06-01,Dominica,18,0,18,2,0,2
986,2020-06-01,Dominican Republic,32568,747,17580,15283,245,7021
987,2020-06-01,Ecuador,56432,4527,27594,17334,1169,8002
988,2020-06-01,Egypt,68311,2953,18460,43326,1994,12423
989,2020-06-01,El Salvador,6438,174,3770,3921,128,2730
990,2020-06-01,Equatorial Guinea,2001,32,515,695,20,315
991,2020-06-01,Eritrea,203,0,53,164,0,14
992,2020-06-01,Estonia,1989,69,1829,120,1,205
993,2020-06-01,Eswatini,812,11,408,527,9,219
994,2020-06-01,Ethiopia,5846,103,2430,4674,92,2221
995,2020-06-01,Fiji,18,0,18,0,0,3
996,2020-06-01,Finland,7214,328,6600,355,12,1100
997,2020-06-01,France,202063,29846,76399,14539,1041,7926
